,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2022-01-26 05:00:00+01:00,22.310000000000002,130.38000000000002,265.58,80.36,53.509,,7.632000000000001,0.0,23.844,133.66,,0.0,0.011
2022-01-26 06:00:00+01:00,23.23,130.38000000000002,236.67,84.46000000000001,55.708,,9.816,0.672,23.856,133.66,,0.0,0.011
2022-01-26 07:00:00+01:00,23.46,131.20000000000002,293.51,53.300000000000004,54.975,0.0,13.176,1.3920000000000001,23.832,131.20000000000002,,0.041,0.011
2022-01-26 08:00:00+01:00,23.23,132.84,313.11,100.86000000000001,55.708,4.2,13.104000000000001,0.936,23.832,131.20000000000002,,0.369,0.011
2022-01-26 09:00:00+01:00,23.0,134.48000000000002,323.89,102.50000000000001,57.174,4.632,13.464,0.96,23.832,131.20000000000002,,1.107,0.011
2022-01-26 10:00:00+01:00,23.46,133.66,320.46,104.14000000000001,57.174,2.544,13.08,0.936,23.856,131.20000000000002,,2.091,0.0
2022-01-26 11:00:00+01:00,23.23,136.94,323.89,107.42,57.174,0.0,12.984,1.248,23.832,132.84,,3.321,0.0
2022-01-26 12:00:00+01:00,22.77,139.4,322.42,105.78,57.174,0.0,12.264000000000001,1.488,23.82,132.84,,4.223,0.0
2022-01-26 13:00:00+01:00,23.0,141.04000000000002,319.48,104.14000000000001,57.174,0.0,11.544,0.96,23.796,131.20000000000002,,4.3870000000000005,0.0
2022-01-26 14:00:00+01:00,22.310000000000002,141.04000000000002,315.07,103.32000000000001,57.174,0.0,11.4,0.624,23.808,132.84,,3.157,0.0
2022-01-26 15:00:00+01:00,22.540000000000003,141.04000000000002,313.6,103.32000000000001,59.373,0.0,11.64,0.624,23.82,132.84,,1.3940000000000001,0.011
2022-01-26 16:00:00+01:00,22.310000000000002,141.04000000000002,311.64,103.32000000000001,59.373,,12.384,0.744,23.808,132.84,,0.164,0.0
2022-01-26 17:00:00+01:00,22.540000000000003,141.86,310.65999999999997,102.50000000000001,59.373,,12.528,1.032,23.82,134.48000000000002,,0.082,0.0
2022-01-26 18:00:00+01:00,22.77,141.86,315.56,102.50000000000001,60.106,5.784,12.216000000000001,1.536,23.82,139.4,,0.041,0.0
2022-01-26 19:00:00+01:00,22.540000000000003,141.04000000000002,312.62,98.4,60.839,0.12,12.0,1.056,23.82,141.86,,0.0,0.0
2022-01-26 20:00:00+01:00,23.0,140.22,291.06,87.74000000000001,60.106,0.0,10.848,0.72,23.832,142.68,,0.0,0.011
2022-01-26 21:00:00+01:00,22.540000000000003,139.4,274.89,68.06,60.106,,9.288,0.624,23.856,138.58,,0.0,0.011
2022-01-26 22:00:00+01:00,22.77,137.76000000000002,221.97,41.82,60.106,0.0,7.92,0.48,23.856,133.66,,0.0,0.011
2022-01-26 23:00:00+01:00,22.310000000000002,137.76000000000002,109.27,41.0,60.106,,7.848,0.048,23.904,134.48000000000002,,0.0,0.011
2022-01-27 00:00:00+01:00,22.080000000000002,141.04000000000002,107.31,41.82,58.64,,7.92,0.07200000000000001,23.892,155.8,,0.0,0.011
2022-01-27 01:00:00+01:00,22.310000000000002,140.22,107.31,42.64,58.64,,7.872,0.07200000000000001,23.88,158.26000000000002,,0.0,0.011
2022-01-27 02:00:00+01:00,22.310000000000002,140.22,106.33,41.0,57.907,,7.776,0.048,23.892,154.16000000000003,,0.0,0.011
2022-01-27 03:00:00+01:00,22.540000000000003,140.22,106.33,45.92,57.907,,7.752,0.048,23.916,154.98000000000002,,0.0,0.011
2022-01-27 04:00:00+01:00,24.380000000000003,140.22,108.28999999999999,45.92,57.907,,7.752,0.048,23.88,155.8,,0.0,0.011
2022-01-27 05:00:00+01:00,22.77,140.22,159.74,45.1,58.64,,8.064,0.07200000000000001,23.856,159.9,,0.0,0.011
2022-01-27 06:00:00+01:00,20.01,141.86,229.81,50.84,60.839,,9.6,0.768,23.892,162.36,,0.0,0.011
2022-01-27 07:00:00+01:00,19.55,142.68,289.1,52.480000000000004,59.373,2.04,12.288,0.936,23.868000000000002,159.9,,0.041,0.011
2022-01-27 08:00:00+01:00,19.55,141.86,314.58,58.220000000000006,60.106,4.6080000000000005,12.48,0.8160000000000001,23.868000000000002,163.18,,0.28700000000000003,0.011
2022-01-27 09:00:00+01:00,18.86,87.74000000000001,319.96999999999997,57.400000000000006,60.106,2.184,12.312,0.84,23.856,162.36,,1.189,0.0
2022-01-27 10:00:00+01:00,19.78,84.46000000000001,315.07,57.400000000000006,59.373,0.0,12.024000000000001,2.832,23.892,159.08,,3.2390000000000003,0.0
2022-01-27 11:00:00+01:00,20.93,83.64,313.11,56.580000000000005,57.907,0.0,11.928,2.52,23.88,157.44,,4.264,0.0
2022-01-27 12:00:00+01:00,20.470000000000002,82.82000000000001,309.19,56.580000000000005,57.174,0.0,11.832,2.2800000000000002,23.868000000000002,157.44,,4.715,0.0
2022-01-27 13:00:00+01:00,20.470000000000002,82.82000000000001,296.94,55.760000000000005,54.242,0.0,11.568,1.752,23.856,156.62,,5.002,0.0
2022-01-27 14:00:00+01:00,22.540000000000003,83.64,299.88,56.580000000000005,53.509,0.0,11.592,1.92,23.832,159.08,,3.157,0.0
2022-01-27 15:00:00+01:00,22.080000000000002,82.82000000000001,306.25,51.660000000000004,52.043,0.0,12.0,1.944,23.82,159.08,,0.861,0.0
2022-01-27 16:00:00+01:00,23.0,83.64,309.19,56.580000000000005,52.043,0.216,12.168000000000001,1.92,23.808,159.9,,0.082,0.011
2022-01-27 17:00:00+01:00,23.0,85.28,313.6,55.760000000000005,54.975,3.672,12.168000000000001,0.96,23.796,160.72,,0.0,0.011
2022-01-27 18:00:00+01:00,23.69,83.64,314.58,55.760000000000005,56.440999999999995,3.912,12.216000000000001,0.984,23.808,160.72,,0.0,0.011
2022-01-27 19:00:00+01:00,23.23,82.0,316.54,56.580000000000005,57.174,0.14400000000000002,12.384,2.328,23.832,161.54000000000002,,0.0,0.011
2022-01-27 20:00:00+01:00,23.23,82.0,274.89,54.120000000000005,57.907,0.0,12.288,2.208,23.856,161.54000000000002,,0.0,0.011
2022-01-27 21:00:00+01:00,23.46,82.0,230.29999999999998,50.02,57.907,0.0,10.776,2.112,23.808,161.54000000000002,,0.0,0.011
2022-01-27 22:00:00+01:00,23.23,81.18,119.56,42.64,55.708,,9.336,1.8960000000000001,23.784,159.08,,0.0,0.011
2022-01-27 23:00:00+01:00,23.23,80.36,121.03,50.84,55.708,,9.84,0.216,23.772000000000002,166.46,,0.0,0.011
2022-01-28 00:00:00+01:00,23.0,80.36,107.8,41.82,57.174,,9.096,0.07200000000000001,23.772000000000002,154.16000000000003,,0.0,0.022
2022-01-28 01:00:00+01:00,22.540000000000003,80.36,108.78,43.46,57.907,,8.688,0.096,23.784,155.8,,0.0,0.022
2022-01-28 02:00:00+01:00,22.77,80.36,106.33,41.82,58.64,,8.616,0.07200000000000001,23.784,156.62,,0.0,0.022
2022-01-28 03:00:00+01:00,23.0,79.54,104.37,40.18,58.64,,8.64,0.048,23.784,154.16000000000003,,0.0,0.022
2022-01-28 04:00:00+01:00,22.77,82.0,107.8,41.0,57.907,,8.688,0.048,23.748,155.8,,0.0,0.022
2022-01-28 05:00:00+01:00,23.0,82.0,154.35,41.0,59.373,,8.712,0.07200000000000001,23.76,157.44,,0.0,0.022
2022-01-28 06:00:00+01:00,22.77,82.0,229.81,50.02,60.839,,10.56,1.008,23.772000000000002,159.08,,0.0,0.022
2022-01-28 07:00:00+01:00,22.310000000000002,81.18,288.61,52.480000000000004,60.106,0.0,12.696,1.248,23.76,158.26000000000002,,0.123,0.022
2022-01-28 08:00:00+01:00,22.080000000000002,84.46000000000001,305.76,55.760000000000005,60.106,1.944,13.224,0.84,23.76,156.62,,1.312,0.033
2022-01-28 09:00:00+01:00,22.310000000000002,84.46000000000001,309.68,55.760000000000005,60.106,0.12,12.792,0.792,23.784,152.52,,4.018,0.022
2022-01-28 10:00:00+01:00,22.77,85.28,303.8,55.760000000000005,59.373,,11.952,0.648,23.76,156.62,,4.92,0.022
2022-01-28 11:00:00+01:00,22.080000000000002,86.10000000000001,314.58,57.400000000000006,60.106,,12.552,0.72,23.748,158.26000000000002,,4.141,0.022
2022-01-28 12:00:00+01:00,21.62,86.92,305.27,56.580000000000005,58.64,0.0,12.336,1.272,23.76,157.44,,3.075,0.022
2022-01-28 13:00:00+01:00,21.62,86.92,312.13,55.760000000000005,57.907,0.0,11.664,1.104,23.76,158.26000000000002,,2.419,0.022
2022-01-28 14:00:00+01:00,21.39,86.10000000000001,315.56,56.580000000000005,58.64,0.0,11.976,1.248,23.76,160.72,,1.558,0.022
2022-01-28 15:00:00+01:00,21.85,84.46000000000001,316.05,57.400000000000006,59.373,0.096,12.144,1.32,23.772000000000002,159.9,,0.615,0.022
2022-01-28 16:00:00+01:00,21.62,85.28,314.58,55.760000000000005,59.373,5.88,12.864,1.008,23.76,158.26000000000002,,0.082,0.022
2022-01-28 17:00:00+01:00,20.93,85.28,315.56,56.580000000000005,59.373,9.024000000000001,13.008000000000001,0.96,23.772000000000002,159.9,,0.0,0.022
2022-01-28 18:00:00+01:00,17.02,85.28,309.19,55.760000000000005,58.64,8.928,12.816,0.912,23.784,157.44,,0.0,0.011
2022-01-28 19:00:00+01:00,17.25,84.46000000000001,310.65999999999997,55.760000000000005,57.907,8.832,12.648,0.936,23.772000000000002,158.26000000000002,,0.0,0.022
2022-01-28 20:00:00+01:00,17.94,84.46000000000001,282.24,51.660000000000004,55.708,0.40800000000000003,10.128,0.792,23.772000000000002,158.26000000000002,,0.0,0.022
2022-01-28 21:00:00+01:00,17.94,83.64,226.38,48.38,55.708,0.0,8.568,0.768,23.784,156.62,,0.0,0.022
2022-01-28 22:00:00+01:00,19.55,82.0,115.14999999999999,41.0,54.242,0.0,8.496,0.40800000000000003,23.808,157.44,,0.0,0.011
2022-01-28 23:00:00+01:00,19.78,83.64,105.84,40.18,53.509,0.0,8.592,0.048,23.832,156.62,,0.0,0.011
2022-01-29 00:00:00+01:00,20.7,87.74000000000001,105.35,15.580000000000002,53.509,0.0,7.944,0.096,23.844,161.54000000000002,,0.0,0.011
2022-01-29 01:00:00+01:00,21.62,87.74000000000001,105.84,0.0,54.975,0.0,7.968,0.12,23.856,163.18,,0.0,0.011
2022-01-29 02:00:00+01:00,21.85,87.74000000000001,106.82,0.0,52.043,0.0,8.040000000000001,0.07200000000000001,23.892,164.0,,0.0,0.011
2022-01-29 03:00:00+01:00,22.080000000000002,87.74000000000001,106.33,0.0,49.111,0.0,7.392,0.048,23.88,162.36,,0.0,0.011
2022-01-29 04:00:00+01:00,22.310000000000002,89.38000000000001,107.8,0.0,49.111,0.0,7.296,0.048,23.856,161.54000000000002,,0.0,0.011
2022-01-29 05:00:00+01:00,22.080000000000002,88.56,108.78,0.0,52.043,0.0,7.2,0.048,23.868000000000002,162.36,,0.0,0.011
2022-01-29 06:00:00+01:00,22.310000000000002,87.74000000000001,107.31,0.0,52.775999999999996,,8.952,0.048,23.892,159.9,,0.0,0.0
2022-01-29 07:00:00+01:00,22.310000000000002,87.74000000000001,111.23,0.0,52.775999999999996,0.0,9.384,0.936,23.892,160.72,,0.164,0.0
2022-01-29 08:00:00+01:00,21.85,87.74000000000001,107.31,0.0,53.509,,10.416,1.272,23.892,159.9,,2.2960000000000003,0.0
2022-01-29 09:00:00+01:00,22.310000000000002,87.74000000000001,105.84,0.0,53.509,0.0,10.344,0.888,23.928,159.08,,4.551,0.0
2022-01-29 10:00:00+01:00,22.310000000000002,87.74000000000001,105.84,0.0,51.31,0.0,10.176,1.32,23.928,159.08,,6.232,0.011
2022-01-29 11:00:00+01:00,21.85,87.74000000000001,110.25,0.0,49.844,0.0,10.176,1.584,23.88,160.72,,5.453,0.011
2022-01-29 12:00:00+01:00,22.080000000000002,87.74000000000001,106.33,0.0,49.111,0.0,9.6,1.2,23.868000000000002,158.26000000000002,,4.469,0.0
2022-01-29 13:00:00+01:00,22.080000000000002,87.74000000000001,105.84,0.0,48.378,0.0,9.552,0.624,23.844,157.44,,2.7470000000000003,0.011
2022-01-29 14:00:00+01:00,21.85,88.56,106.82,0.0,48.378,0.0,9.48,1.008,23.856,159.9,,1.435,0.011
2022-01-29 15:00:00+01:00,22.080000000000002,88.56,113.19,0.0,51.31,0.0,10.200000000000001,0.912,23.808,161.54000000000002,,0.41000000000000003,0.011
2022-01-29 16:00:00+01:00,21.85,88.56,112.7,0.0,52.775999999999996,0.0,11.184000000000001,1.512,23.796,163.18,,0.041,0.011
2022-01-29 17:00:00+01:00,21.62,88.56,111.72,0.0,53.509,2.472,11.664,2.856,23.784,163.18,,0.0,0.011
2022-01-29 18:00:00+01:00,21.85,87.74000000000001,113.67999999999999,0.0,54.975,4.248,11.592,1.584,23.82,163.18,,0.0,0.011
2022-01-29 19:00:00+01:00,22.540000000000003,87.74000000000001,109.27,0.0,54.975,0.336,11.328,1.1280000000000001,23.844,164.0,,0.0,0.011
2022-01-29 20:00:00+01:00,22.77,87.74000000000001,114.17,0.0,54.975,0.0,10.44,1.44,23.856,164.82000000000002,,0.0,0.011
2022-01-29 21:00:00+01:00,22.540000000000003,86.92,112.7,0.0,52.043,0.0,7.776,0.768,23.856,164.0,,0.0,0.011
2022-01-29 22:00:00+01:00,22.540000000000003,85.28,106.33,0.0,46.912,,7.488,0.672,23.868000000000002,162.36,,0.0,0.011
2022-01-29 23:00:00+01:00,22.310000000000002,86.10000000000001,104.37,0.0,45.446,,7.416,0.168,23.844,162.36,,0.0,0.022
2022-01-30 00:00:00+01:00,22.310000000000002,85.28,107.31,0.0,43.247,,6.5280000000000005,0.096,23.832,164.0,,0.0,0.022
2022-01-30 01:00:00+01:00,21.85,85.28,104.37,0.0,43.247,,6.408,0.07200000000000001,23.808,161.54000000000002,,0.0,0.022
2022-01-30 02:00:00+01:00,21.85,86.10000000000001,104.37,0.0,43.247,,6.408,0.6960000000000001,23.796,161.54000000000002,,0.0,0.022
2022-01-30 03:00:00+01:00,21.85,86.10000000000001,103.39,0.0,43.98,,6.384,0.264,23.772000000000002,161.54000000000002,,0.0,0.022
2022-01-30 04:00:00+01:00,22.080000000000002,87.74000000000001,104.37,0.0,43.98,,6.36,0.07200000000000001,23.688,160.72,,0.0,0.022
2022-01-30 05:00:00+01:00,21.85,88.56,103.88,0.0,43.98,,6.336,0.048,23.64,160.72,,0.0,0.022
2022-01-30 06:00:00+01:00,22.080000000000002,87.74000000000001,106.82,0.0,43.98,,8.16,0.192,23.628,161.54000000000002,,0.0,0.022
2022-01-30 07:00:00+01:00,22.310000000000002,87.74000000000001,104.37,0.0,44.713,0.0,7.968,1.032,23.664,163.18,,0.20500000000000002,0.022
2022-01-30 08:00:00+01:00,22.080000000000002,88.56,104.37,0.0,45.446,0.0,8.616,0.672,23.7,162.36,,1.7630000000000001,0.011
2022-01-30 09:00:00+01:00,22.080000000000002,87.74000000000001,103.88,0.0,45.446,0.0,8.76,1.2,23.736,163.18,,4.223,0.011
2022-01-30 10:00:00+01:00,22.080000000000002,88.56,105.35,9.84,46.912,0.0,8.424,0.5760000000000001,23.724,163.18,,5.166,0.022
2022-01-30 11:00:00+01:00,21.85,88.56,105.84,41.0,48.378,0.0,8.4,0.432,23.748,164.0,,5.002,0.011
2022-01-30 12:00:00+01:00,21.62,87.74000000000001,107.8,50.84,47.644999999999996,0.0,8.352,0.36,23.772000000000002,166.46,,2.911,0.011
2022-01-30 13:00:00+01:00,21.85,86.92,105.84,53.300000000000004,48.378,0.0,8.328,0.312,23.772000000000002,165.64000000000001,,2.7880000000000003,0.011
2022-01-30 14:00:00+01:00,21.62,87.74000000000001,103.88,53.300000000000004,48.378,0.0,8.16,0.312,23.772000000000002,164.82000000000002,,1.5170000000000001,0.011
2022-01-30 15:00:00+01:00,21.39,87.74000000000001,108.78,53.300000000000004,48.378,0.0,8.472,0.312,23.76,167.28,,0.6970000000000001,0.011
2022-01-30 16:00:00+01:00,21.62,87.74000000000001,108.28999999999999,53.300000000000004,49.111,0.0,10.224,0.672,23.748,165.64000000000001,,0.082,0.011
2022-01-30 17:00:00+01:00,21.62,84.46000000000001,107.31,41.82,50.577,0.0,10.776,1.272,23.76,164.0,,0.041,0.011
2022-01-30 18:00:00+01:00,21.16,84.46000000000001,108.78,41.82,49.844,4.5120000000000005,11.232000000000001,2.2560000000000002,23.748,164.0,,0.041,0.011
2022-01-30 19:00:00+01:00,20.93,85.28,106.82,41.0,49.844,4.44,11.232000000000001,2.04,23.748,161.54000000000002,,0.0,0.011
2022-01-30 20:00:00+01:00,20.93,85.28,107.31,41.0,49.844,4.5360000000000005,10.536,1.488,23.736,162.36,,0.0,0.011
2022-01-30 21:00:00+01:00,20.93,83.64,105.84,41.82,50.577,0.12,9.504,0.864,23.748,161.54000000000002,,0.0,0.011
2022-01-30 22:00:00+01:00,20.240000000000002,82.82000000000001,108.28999999999999,42.64,46.179,0.0,8.784,0.552,23.76,161.54000000000002,,0.0,0.011
2022-01-30 23:00:00+01:00,20.240000000000002,82.82000000000001,106.33,41.82,43.247,0.0,8.736,0.12,23.796,159.9,,0.0,0.011
2022-01-31 00:00:00+01:00,20.93,82.82000000000001,105.35,41.0,43.247,,7.92,0.07200000000000001,23.808,158.26000000000002,,0.0,0.011
2022-01-31 01:00:00+01:00,21.39,82.82000000000001,103.88,41.0,43.98,,7.728,0.048,23.808,158.26000000000002,,0.0,0.011
2022-01-31 02:00:00+01:00,21.39,82.82000000000001,107.31,41.82,44.713,,7.776,0.07200000000000001,23.832,160.72,,0.0,0.011
2022-01-31 03:00:00+01:00,21.39,83.64,106.33,41.0,46.179,,7.728,0.048,23.832,156.62,,0.0,0.011
2022-01-31 04:00:00+01:00,21.39,85.28,108.28999999999999,41.0,48.378,,7.8,0.048,23.808,159.08,,0.0,0.0
2022-01-31 05:00:00+01:00,21.85,85.28,147.0,41.0,52.043,0.0,7.632000000000001,0.07200000000000001,23.832,155.8,,0.0,0.0
2022-01-31 06:00:00+01:00,21.39,85.28,155.32999999999998,50.84,50.577,0.0,9.84,0.504,23.82,160.72,,0.0,0.0
2022-01-31 07:00:00+01:00,21.16,86.10000000000001,229.81,51.660000000000004,51.31,0.096,11.784,0.768,23.784,161.54000000000002,,0.164,0.0
2022-01-31 08:00:00+01:00,21.39,86.10000000000001,282.73,51.660000000000004,49.844,5.5440000000000005,12.792,0.768,23.844,159.9,,0.9430000000000001,0.0
2022-01-31 09:00:00+01:00,21.39,86.92,310.65999999999997,51.660000000000004,50.577,6.024,12.84,0.768,23.844,160.72,,1.3940000000000001,0.0
2022-01-31 10:00:00+01:00,20.93,86.10000000000001,309.19,52.480000000000004,50.577,4.368,11.952,0.792,23.832,163.18,,2.009,0.0
2022-01-31 11:00:00+01:00,21.39,86.92,313.6,51.660000000000004,49.111,0.336,10.824,0.768,23.844,164.82000000000002,,2.706,0.0
2022-01-31 12:00:00+01:00,21.16,86.92,315.07,52.480000000000004,49.111,0.0,10.68,0.792,23.844,162.36,,2.337,0.0
2022-01-31 13:00:00+01:00,21.39,86.10000000000001,317.52,54.120000000000005,49.844,0.0,11.136000000000001,0.768,23.844,162.36,,1.681,0.0
2022-01-31 14:00:00+01:00,20.7,84.46000000000001,316.05,52.480000000000004,49.844,0.0,10.584,0.768,23.808,162.36,,1.1480000000000001,0.0
2022-01-31 15:00:00+01:00,21.16,85.28,318.01,51.660000000000004,51.31,0.0,10.728,0.768,23.772000000000002,162.36,,0.615,0.0
2022-01-31 16:00:00+01:00,20.93,86.10000000000001,309.19,51.660000000000004,52.043,0.12,12.264000000000001,0.84,23.784,161.54000000000002,,0.123,0.011
2022-01-31 17:00:00+01:00,20.93,85.28,310.17,51.660000000000004,51.31,5.112,13.776,1.992,23.808,160.72,,0.0,0.011
2022-01-31 18:00:00+01:00,20.7,85.28,310.17,51.660000000000004,49.844,5.76,12.552,1.968,23.808,160.72,,0.0,0.011
2022-01-31 19:00:00+01:00,20.7,85.28,310.65999999999997,51.660000000000004,49.111,6.336,12.120000000000001,1.344,23.808,161.54000000000002,,0.0,0.011
2022-01-31 20:00:00+01:00,20.93,85.28,296.94,52.480000000000004,48.378,0.12,10.104000000000001,0.744,23.784,159.08,,0.0,0.011
2022-01-31 21:00:00+01:00,20.7,83.64,276.85,48.38,47.644999999999996,0.0,8.928,0.6,23.808,159.9,,0.0,0.011
2022-01-31 22:00:00+01:00,20.93,82.82000000000001,221.97,41.82,46.179,,8.232,0.456,23.82,160.72,,0.0,0.011
2022-01-31 23:00:00+01:00,20.93,82.82000000000001,109.75999999999999,41.0,46.179,,8.664,0.07200000000000001,23.844,159.9,,0.0,0.0
2022-02-01 00:00:00+01:00,21.16,75.44000000000001,103.88,41.0,46.179,,7.5840000000000005,0.0,23.856,158.26000000000002,,0.0,0.0
2022-02-01 01:00:00+01:00,21.39,77.08000000000001,103.39,41.0,46.912,,7.464,0.0,23.844,158.26000000000002,,0.0,0.0
2022-02-01 02:00:00+01:00,21.39,75.44000000000001,102.89999999999999,41.0,46.179,,7.392,0.0,23.856,159.08,,0.0,0.0
2022-02-01 03:00:00+01:00,21.39,75.44000000000001,106.33,41.82,46.179,,7.488,0.0,23.832,160.72,,0.0,0.0
2022-02-01 04:00:00+01:00,21.62,78.72,108.78,41.82,47.644999999999996,,7.824,0.0,23.832,162.36,,0.0,0.0
2022-02-01 05:00:00+01:00,21.16,78.72,155.32999999999998,41.0,51.31,,10.536,0.8160000000000001,23.112000000000002,162.36,,0.0,0.0
2022-02-01 06:00:00+01:00,21.16,78.72,233.24,48.38,52.043,0.12,13.776,1.728,22.416,162.36,,0.0,0.0
2022-02-01 07:00:00+01:00,21.39,88.56,292.53,51.660000000000004,52.775999999999996,4.344,16.152,2.472,22.404,162.36,,0.123,0.0
2022-02-01 08:00:00+01:00,21.16,101.68,300.86,56.580000000000005,52.775999999999996,7.272,16.128,2.736,22.392,161.54000000000002,,1.558,0.0
2022-02-01 09:00:00+01:00,21.16,121.36000000000001,301.84,55.760000000000005,52.043,7.224,16.104,2.736,22.416,159.9,,3.198,0.0
2022-02-01 10:00:00+01:00,21.62,138.58,297.43,56.580000000000005,51.31,4.2,15.456,2.064,22.428,154.98000000000002,,4.756,0.0
